id , name, adusers, ddownloads, lastupdated, minv, maxv, isMailExt, #Auth, Authors, A1Id,  A2Id,  A3Id, cTB52, cTB60, cTB68b, cTB68,homepage_url,support_url
317539,Follow Up,119,26,2011-08-10,3.1,31.0,0,1,Amulya,5758310,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/follow-up/,{u'en-US': u'https://github.com/amulyakhare/Thunderbird-Follow-Up-Extension/issues'}
318146,Add Signature,5479,36,2018-11-13,60.0,63.0,0,1,grufo,5766125,,,2099-01-01,2018-11-13,2018-11-13,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/add-signature/,None
318200,Mailsleuth,31,28,2011-12-13,3.0,13.0,0,1,Joe Seanor,5244030,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mailsleuth/,{u'en-US': u'http://www.mailsleuthonline.com'}
318229,Use Bcc Instead,564,75,2015-08-01,2.0,57.0,0,1,David White,66077,,,2015-08-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/use-bcc-instead/,None
319309,Ubuntu Unity unread count and quicklist,1,22,2011-06-24,3.0,3.1,0,1,Huahe,5771694,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/unity-unread-count/,None
319520,AlexPro for Thunderbird,0,22,2016-05-17,3.1,45.0,0,1,AlexPro Software,5772281,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/alexpro-for-thunderbird/,None
319523,Multiple Addon Deactivator,7,21,2012-11-05,5.0,19.0,0,1,ChrisLE,5625933,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/multiple-addon-deactivator/,None
320395,RemindIt,442,21,2018-11-05,3.1,60.0,0,1,omarce,141554,,,2018-08-20,2018-08-20,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/remindit/,None
320618,CookieFast,12,23,2015-10-27,42.0,45.0,0,1,alta88,50247,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/cookiefast/,{u'en-US': u'https://forums.mozilla.org/addons/viewtopic.php?f=23&t=19523'}
320619,NuevaSync Push Email Synchronization,3,22,2011-07-07,3.0,19.0,0,1,NuevaSync,5778869,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/nuevasync-push-email-synchr/,{u'en-US': u'http://www.nuevasync.com'}
321749,Bird Import,77,32,2011-12-05,3.0,8.0,0,1,AuthorsEnc,3422902,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/birdimport/,None
322568,Report Spam,902,25,2019-03-08,60.0,60.0,0,2,AuthorsEnc,14162664,5810723,,2019-03-07,2019-03-08,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/report-spam/,None
324492,ImportExportTools,454519,15185,2019-01-27,14.0,60.0,0,1,Paolo "Kaosmos",235043,,,2015-09-06,2018-01-21,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/importexporttools/,{u'en-US': u'https://freeshell.de/~kaosmos/mboximport.html'; u'it': u'https://freeshell.de/~kaosmos/mboximport.html'}
324497,SmartTemplate4,14015,414,2019-08-13,60.0,68.0,1,2,Realraven (Axel Grude); Marky Mark DE,66492,2448736,,2017-01-22,2018-04-26,2019-07-28,2019-07-28,https://addons.thunderbird.net/en-US/thunderbird/addon/smarttemplate4/,{u'de': u'http://smarttemplate4.mozdev.org/'; u'en-US': u'http://smarttemplate4.mozdev.org/'}
324985,Limit_Offline_Message_Size Button,2,22,2011-08-10,3.0,31.0,0,1,fisheater,5800277,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/lomsb/,None
324989,Mail Summaries,3460,67,2018-05-20,60.0,64.0,0,1,squib,5498792,,,2017-04-06,2018-05-20,2018-05-20,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mail-summaries/,{u'en-US': u'https://bitbucket.org/squib/mail-summaries/issues?status=new&status=open'}
325002,CN-325002,50,295,2015-11-25,5.0,42.0,0,1,zbinlin,5610732,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/trayhotkey/,{u'zh-CN': u'http://blog.mozcp.com/archives/68'}
325590,conceptERP Kontaktimport,0,22,2012-02-24,3.0,31.0,0,1,conceptERP,5806268,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/concepterp-kontaktimport/,{u'de': u'http://www.concepterp.de/'}
325596,conceptERP eMailexport,2,21,2011-10-14,3.0,31.0,0,1,conceptERP,5806268,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/concepterp-emailexport/,{u'de': u'http://www.concepterp.de/'}
325597,Silent Block,183,86,2017-08-07,5.0,57.0,0,1,Schuzak,1390606,,,2016-02-11,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/silentblock/,None
326550,Old-style smilies,85,39,2011-12-08,3.0,52.0,0,1,Ale,5081002,,,2011-09-29,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/old-style-smilies/,None
326741,Color Folders,3634,295,2013-12-01,22.0,31.0,0,1,fisheater,5800277,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/color-folders/,None
326825,Google+ Tab,41,23,2011-07-25,3.0,24.0,0,1,Michael Grafl,5115653,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/google-plus-tab/,None
326836,Classicish Add-on Manager,26,28,2015-08-13,5.0,39.0,0,1,Dagger,5489124,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/classicish-addon-manager/,None
326852,FastCC,133,23,2012-02-05,3.1,60.0,0,1,Mic,5484460,,,2012-02-05,2012-02-05,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/fastcc/,{u'en-US': u'https://github.com/micz/FastCC/issues'}
327777,Auto Compress File,5529,208,2018-08-31,3.0,60.0,0,1,TrVTrV,5250414,,,2016-09-13,2018-08-31,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/auto-compress-file/,{u'en-US': u'http://dev.arqendra.net'}
327780,Auto Select Latest Message (restartless),732,34,2019-07-24,3.3,63.0,0,1,V@no,630411,,,2015-07-03,2018-08-03,2018-08-03,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/auto-select-latest-message/,None
328024,Export for Thunderbird & Lightning Launcher,59,22,2011-09-28,3.0,31.0,0,1,dadagoo GmbH,5818205,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/export-4-thunderbird-lightning/,{u'de': u'http://www.export-tl.com'}
328036,Disable "reply list",26,22,2011-08-02,3.0,31.0,0,1,Kevin Cernekee,5819225,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/disable-reply-list/,None
328523,Edit Custom Size Image,0,21,2011-08-04,3.0,5.0,0,1,Neil Rashbrook,201386,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/edit-custom-size-image/,{u'en-US': u'https://bugzilla.mozilla.org/show_bug.cgi?id=541313'}
328536,Smart Folders For Single Account (restartless),34,24,2016-03-14,5.0,48.0,0,1,V@no,630411,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/smart-folders-for-single-accnt/,None
329131,Purge Events Plus,426,32,2019-04-29,11.0,60.0,0,1,Mark,5610911,,,2015-05-16,2018-11-19,2018-11-19,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/purge-events-plus/,None
329788,PassToScript extension,0,21,2011-11-25,3.0,8.0,0,1,Michal Novotny,5826976,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/passtoscript/,None
330052,Mark All Read Button Postbox,89,25,2012-07-17,1.0,31.0,0,1,siebendreizehn,2228084,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mark-all-read-button-postbox/,{u'de': u'http://markpb.001101.de'}
330066,EditEmailSubject (Edit email Subject),8720,167,2018-09-30,3.0,60.0,0,1,jisse44,5443943,,,2017-05-10,2017-05-10,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/edit-email-subject/,{u'fr': u'https://www.6admin.it'; u'en-US': u'https://www.6admin.it'}
330424,PrintingTools,31611,358,2018-05-16,3.0,60.0,0,1,Paolo "Kaosmos",235043,,,2014-09-10,2018-03-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/printingtools/,None
330639,FromToGMAP,23,34,2017-09-12,1.5,57.0,0,1,cmoine,5831333,,,2017-09-11,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/fromtogmap/,{u'fr': u'http://fromtogmap.moine.biz'}
330907,RedirectFilter,307,32,2014-01-20,24.0,31.0,0,1,Egor Potiomkin,5833737,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/redirectfilter/,None
331319,Folder Pane View Switcher,7332,139,2019-07-27,68.0,100,1,1,Jonathan Kamens,5389259,,,2016-05-26,2017-05-16,2017-12-26,2019-03-31,https://addons.thunderbird.net/en-US/thunderbird/addon/folder-pane-view-switcher/,None
331666,QuickArchiver,956,55,2018-10-11,3.0,65.0,0,1,Otto Berger,5831476,,,2014-08-12,2018-08-20,2018-10-05,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/quickarchiver/,{u'de': u'http://www.bergercity.de/software/quickarchiver'; u'en-US': u'https://www.bergercity.de/software/quickarchiver'}
332239,Element Inspector,58,126,2017-03-25,5.0,40.0,0,1,zbinlin,5610732,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/element-inspector/,None
333220,ProfileSwitcher,6783,417,2018-05-16,14.0,60.0,0,1,Paolo "Kaosmos",235043,,,2016-06-25,2018-03-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/profileswitcher/,None
333301,dwEasySubject,26,21,2011-09-23,1.5,31.0,0,1,dangerouswoo,5700246,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/dweasysubject/,{u'en-US': u'https://homebase.server-on.net/home/index.php?option=com_content&view=article&id=97:thunderbird&catid=42:pc&Itemid=53'; u'ja': u'http://homebase.gotdns.org/home/'}
335135,Version in Add-on bar,29,31,2012-02-02,5.0,10.0,0,1,kaiengert,5243768,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/version-bar/,None
335326,Show All Body Parts,7165,196,2019-05-21,68.0,100,1,1,Jonathan Kamens,5389259,,,2011-11-14,2017-08-10,2018-10-20,2018-10-20,https://addons.thunderbird.net/en-US/thunderbird/addon/show-all-body-parts/,None
335336,BccInfo,3,23,2011-10-27,3.0,31.0,0,1,AuthorsEnc,5508982,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/bccinfo/,None
336172,Copy Pure Text,92,26,2011-10-13,3.0,19.0,0,1,Scatterplot,6001079,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/copy-pure-text/,None
336173,CrowdMailer,9,23,2011-10-27,3.1,24.0,0,1,pantek,5618453,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/crowdmailer/,None
336735,Resubmission Folder,2,22,2011-12-08,6.0,19.0,0,1,Lisa Pfisterer,5724175,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/resubmission-folder/,None
336736,No Alt Text,3,24,2011-10-06,3.0,5.0,0,1,Neil Rashbrook,201386,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/no-alt-text/,None
336740,TitleCase For Thunderbird,845,49,2018-12-24,1.0,100,0,1,Joshua Pack,5823360,,,2012-12-18,2017-05-18,2017-05-18,2017-05-18,https://addons.thunderbird.net/en-US/thunderbird/addon/titlecase-for-thunderbird/,{u'en-US': u'http://www.htdsoftware.com/support'}
336931,Archived Link,0,21,2011-10-06,3.0,15.0,0,1,Shepazu,5853901,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/archived-link/,None
337045,SmilieInserter Plus,175,30,2012-03-03,0.7,31.0,0,1,Throoper,1044922,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/smilieinserter-plus/,None
337048,Follow Broken Lotus Notes Links,2,24,2016-05-14,2.0,50.0,0,1,wil,5870480,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/fixlink/,None
337144,Mail Sent Notifier,44,21,2018-12-02,52.0,60.0,0,1,AuthorsEnc,5850439,,,2015-06-25,2015-06-25,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mail-sent-notifier/,None
337146,setenv,0,21,2011-10-11,5.0,31.0,0,1,Kris Maglione,1300653,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/setenv/,None
337159,AutoCopy 2,143,217,2016-04-28,13.0,49.0,0,1,AuthorsEnc,54957,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/autocopy-2/,None
337390,TMS Bulk SMS,11,25,2011-10-24,3.0,12.0,0,1,Flash Media Group,5898389,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tms-bulk-sms/,{u'en-US': u'http://www.flashmedia.co.za'}
337409,Restart application,104,37,2012-10-26,3.0,24.0,0,1,Julien Fray,4130193,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/restart-application/,None
337410,Bamboo Feed Reader,109,74,2017-03-12,3.0,45.0,0,1,Julien Fray,4130193,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/bamboo-feed-reader/,None
337414,Zendesk Widget,1,21,2011-11-03,3.0,31.0,0,1,Georg M. Sorst,5903335,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/zendesk-widget/,None
337421,Toodledo Sync,10,23,2012-02-22,3.1,31.0,0,1,cmege,5904198,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/toodledo-sync/,{u'fr': u'http://cmege.blogspot.com/2012/02/toodledo-sync-154-2-is-out.html'; u'en-US': u'http://cmege.blogspot.com/2012/02/toodledo-sync-154-2-is-out.html'}
337558,Becky! Import,0,24,2011-11-23,7.0,7.0,0,1,Mozilla Japan,222168,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/becky-import/,None
337572,Mail Miner,7,22,2011-12-13,3.1,31.0,0,1,Daniel Tralamazza,5910297,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mail-miner/,None
337670,Bigger Toolbar Buttons,37,21,2011-10-26,3.1,31.0,0,1,Access Firefox Project,927085,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/bigger-toolbar-buttons/,None
344149,Test Pilot for Thunderbird,19406,28,2014-04-08,17.0,46.0,0,1,Thunderbird Development Team,12110223,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/test-pilot-for-thunderbird/,None
344828,Thunderbird Message Filter Import/Export Enhanced,1645,121,2013-02-08,15.0,19.0,0,1,kounavi,5934551,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/tb-import-export-wind-li-port/,None
344844,Password Mask Changer,2,21,2015-12-19,10.0,10.0,0,1,Dagger,5489124,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/password-mask-changer/,None
344856,CopyHeader,13,21,2011-10-20,3.0,24.0,0,1,tk_i,5645847,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/copyheader/,None
344925,Copy As Plain Text,167,63,2013-08-16,2.0,41.0,0,1,mehtuus,102741,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/copy-as-plain-text/,{u'en-US': u'http://forum.infas.net/viewtopic.php?f=8&t=2'}
344931,Perapera Japanese-German Dictionary File,1,24,2011-10-27,3.0,37.0,0,1,Perapera Admin,37388,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/perapera-japanese-german-di/,{u'en-US': u'http://www.perapera.org/help'}
344932,Perapera Japanese-French Dictionary File,0,22,2011-10-27,3.0,37.0,0,1,Perapera Admin,37388,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/perapera-japanese-french-di/,{u'en-US': u'http://www.perapera.org/help'}
344933,Perapera Japanese-Russian Dictionary File,0,23,2011-10-27,3.0,37.0,0,1,Perapera Admin,37388,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/perapera-japanese-russian-d/,{u'en-US': u'http://www.perapera.org/help'}
344943,Check for Updates in Help Menu,66,26,2011-12-19,8.0,27.0,0,1,Dagger,5489124,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/help-menu-update/,None
347232,Message Notes Plus,523,49,2016-11-13,3.0,45.0,0,1,alehro,5388809,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/messagenotesplus/,None
348042,Datodo,1,22,2011-12-04,1.5,31.0,0,1,MangoLight,5961134,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/datodo/,{u'fr': u'http://blog.datodo.com'}
348047,WebApp Tabs,105,30,2012-03-20,8.0,24.0,0,1,Mossop,153195,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/webapp-tabs/,{u'en-US': u'http://www.fractalbrew.com/labs/webapp-tabs/'}
348798,Evernote Tab,118,31,2011-12-08,3.1,31.0,0,1,H.Ogi,7226,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/evernote-tab/,{u'en-US': u'http://hogi.sakura.ne.jp/hiki/?ExperimentalExtensions#l0'}
348814,CN-348814,63,23,2012-11-23,3.0,16.0,0,1,xzer lr,166942,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/filter-of-filters/,None
349218,Smiley Fixer,3623,59,2018-10-22,60.0,60.0,0,1,Richard Quirk,5969551,,,2099-01-01,2018-10-21,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/smiley-fixer/,None
349258,www.Translate,144,185,2012-10-21,5.0,17.0,0,1,Trident Software,5898239,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/wwwtran/,{u'ru': u'http://www.translate.ua/ru'; u'en-US': u'http://www.translate.ua'; u'uk': u'http://www.translate.ua/uk'}
349284,Outgoing Message Format,260,47,2011-12-28,6.0,52.0,0,1,jwolinsky,5913899,,,2011-11-30,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/outgoing-message-format/,None
350566,Send and File,85,30,2013-11-01,3.0,52.0,0,1,Paolo "Kaosmos",235043,,,2013-10-26,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/send-and-file/,None
351368,Address Cleaner Replying,68,28,2011-12-17,3.0,31.0,0,1,mathtti,5784017,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/address-cleaner-replying/,None
352576,NoiaButtons [Tb45-58]  (discontinued),165,242,2017-09-13,45.0,58.0,0,1,Aris,5641642,,,2016-09-22,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/noiabuttons/,{u'en-US': u'http://forums.mozillazine.org/viewtopic.php?f=48&t=3002117'}
353047,Classic Toolbar Buttons [Tb24-58] (discontinued),2511,551,2018-07-06,24.0,58.0,0,1,Aris,5641642,,,2016-10-14,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/cstbb/,{u'en-US': u'http://forums.mozillazine.org/viewtopic.php?t=2447747'}
353304,Google Reader Tab,3,21,2012-01-25,3.0,31.0,0,1,ponsfrilus,5999585,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/google-reader-tab/,None
353318,Copy Plain Text 2,337,112,2016-08-21,3.0,51.0,0,1,AuthorsEnc,54957,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/copy-plain-text-2/,None
354876,Mark GMail Read,152,25,2018-11-16,5.0,60.0,0,1,Alex Cabal,6014727,,,2018-10-25,2018-10-25,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/mark-gmail-read/,None
354877,Enhanced Desktop Notifications,2085,28,2018-10-18,5.0,60.0,0,1,Alex Cabal,6014727,,,2018-10-17,2018-10-17,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/enhanced-desktop-notifications/,None
354884,NewScrollbars [Tb 10-56]  (discontinued),220,209,2016-12-20,10.0,56.0,0,1,Aris,5641642,,,2016-10-07,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/noiascrollbars/,None
355400,Trueblock Plus,11,25,2011-12-26,3.1,12.0,0,1,Eric Bishop,6018888,,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/trueblock-plus/,None
355418,OpenERP Plugin,27,22,2012-02-15,5.0,24.0,0,2,OpenERP; tfr_openerp,10661800,5964774,,2099-01-01,2099-01-01,2099-01-01,2099-01-01,https://addons.thunderbird.net/en-US/thunderbird/addon/openerp-plugin/,None
